,k1,km1,k2,km2,kcat,dGo,alpha,RSS,Result order,Parameter pair
201,0.21901055566229405,2.196872114902076,11341173.86843316,628.4969431592942,1.043438227606012,-3.2498,-4.0684,0.3197519746015158,1,"k1,km2"
202,0.36533162555275606,2.2405127797012954,14199545.745138133,628.4969431592942,0.5411061174490506,-3.2498,-4.0684,0.3161592579484962,11,"k1,km2"
203,0.36533162555275606,0.82337158328407,14901512.217218284,2917.224393327944,1.093703971160485,-3.2498,-4.0684,0.31865424099400613,14,"k1,km2"
204,0.36533162555275606,2.1253041733045053,11726344.146897798,1048.3960885126137,1.0392737026117151,-3.2498,-4.0684,0.31992101973078035,12,"k1,km2"
205,0.21901055566229405,472.1472044988352,761609033.7634245,37677.401879759585,183.0420868844321,-3.2498,-4.0684,0.3223872784945983,9,"k1,km2"
206,0.21901055566229405,14.904086460728482,98806854.98162593,4866.223577643461,5.69773877017162,-3.2498,-4.0684,0.3360007834073974,5,"k1,km2"
207,0.21901055566229405,2.7819948775174224,12841782.102581037,376.7740187975955,0.6907085794418106,-3.2498,-4.0684,0.3167020206457898,0,"k1,km2"
208,0.36533162555275606,747.321118957416,447218908.9681125,13540.556169213809,106.52066045918191,-3.2498,-4.0684,0.32236907827106404,17,"k1,km2"
209,0.36533162555275606,1.0571924556686496,9045846.054491408,4866.223577643461,3.503674016525893,-3.2498,-4.0684,0.33818937411614436,15,"k1,km2"
210,0.36533162555275606,3107.757068254245,2362561844.1416483,22587.00901985313,139.5837522319712,-3.2498,-4.0684,0.32236915808643785,18,"k1,km2"
211,0.21901055566229405,1.2805783454905253,12308888.29635245,1748.83007844633,1.6590554280783443,-3.2498,-4.0684,0.3205740454636198,3,"k1,km2"
212,0.21901055566229405,36.512048037966615,118803802.71089888,13540.556169213809,32.61236616862752,-3.2498,-4.0684,0.32248553154278703,7,"k1,km2"
213,0.21901055566229405,2.2623079306129465,4277290.220994104,2917.224393327944,13.256481550524391,-3.2498,-4.0684,0.32207505075774207,4,"k1,km2"
214,0.36533162555275606,2.801511070185215,11178538.321928054,376.7740187975955,0.49827082796767863,-3.2498,-4.0684,0.31942981393782505,10,"k1,km2"
215,0.36533162555275606,1.5914778550650497,12095604.818856983,1748.83007844633,1.3286590335361388,-3.2498,-4.0684,0.31934209576028927,13,"k1,km2"
216,0.21901055566229405,1.9356809743744874,16578065.143800678,1048.3960885126137,1.0673473820591068,-3.2498,-4.0684,0.3184602720807106,2,"k1,km2"
217,0.21901055566229405,185.68147246128825,45729066.47959555,8117.350164002651,265.484436762017,-3.2498,-4.0684,0.32237074477414984,6,"k1,km2"
218,0.6094098808407231,15.892030832209095,432255100.1644628,22587.00901985313,60.81796643373123,-3.2498,-4.0684,29.928101283675122,28,"k1,km2"
219,0.6094098808407231,1.7783234090241176,10677998.333164135,2917.224393327944,1.3360519705074458,-3.2498,-4.0684,4.012498393329592,24,"k1,km2"
220,0.6094098808407231,1.937892726476675,12216483.080450712,1748.83007844633,1.0165451020086747,-3.2498,-4.0684,0.32174407448247117,23,"k1,km2"
221,0.36533162555275606,5.344457830260183,49395757.39905206,8117.350164002651,4.324313414660869,-3.2498,-4.0684,0.3293081241383573,16,"k1,km2"
222,0.6094098808407231,2.642469075175563,11503563.28186151,1048.3960885126137,0.8324089048952292,-3.2498,-4.0684,0.31792156195905563,22,"k1,km2"
223,0.6094098808407231,0.5558842702161726,16539133.75983678,4866.223577643461,0.9645691113435884,-3.2498,-4.0684,0.31822392648084774,25,"k1,km2"
