,kcat_Dilute,KM_Dilute,kcat_Dense,KM_Dense,RSS,Result order,Parameter pair
81,1.0,0.000556255,2.0130174838721504,0.0019840018581391895,6.594972543514565,86,"kcat_Dense,KM_Dense"
82,1.0,0.000556255,2.0130174838721504,0.0007130132986794393,12.240722539916401,84,"kcat_Dense,KM_Dense"
83,1.0,0.000556255,2.0130174838721504,0.00025624369352685803,13.808368341566386,82,"kcat_Dense,KM_Dense"
84,1.0,0.000556255,2.0130174838721504,0.001189377866557959,9.992638985548147,85,"kcat_Dense,KM_Dense"
85,1.0,0.000556255,2.0130174838721504,0.0001536140585129049,868.9430960866305,81,"kcat_Dense,KM_Dense"
86,1.0,0.000556255,2.0130174838721504,0.00552060302436161,0.08029000298248323,88,"kcat_Dense,KM_Dense"
87,1.0,0.000556255,2.0130174838721504,0.0033095145653678974,2.4092575156129943,87,"kcat_Dense,KM_Dense"
88,1.0,0.000556255,2.0130174838721504,0.009208920870605873,2.9259361149688963,89,"kcat_Dense,KM_Dense"
89,1.0,0.000556255,2.0130174838721504,9.208920870605872e-05,55115630154849.1,80,"kcat_Dense,KM_Dense"
90,1.0,0.000556255,3.3579155462402466,9.208920870605872e-05,13.827495640941699,90,"kcat_Dense,KM_Dense"
91,1.0,0.000556255,3.3579155462402466,0.00042744024282627874,13.80836833503065,93,"kcat_Dense,KM_Dense"
92,1.0,0.000556255,3.3579155462402466,0.001189377866557959,12.24072241881766,95,"kcat_Dense,KM_Dense"
93,1.0,0.000556255,3.3579155462402466,0.0019840018581391895,9.992638985520546,96,"kcat_Dense,KM_Dense"
94,1.0,0.000556255,3.3579155462402466,0.0007130132986794393,15.016476668095908,94,"kcat_Dense,KM_Dense"
95,1.0,0.000556255,3.3579155462402466,0.0001536140585129049,13.825878073234339,91,"kcat_Dense,KM_Dense"
96,1.0,0.000556255,3.3579155462402466,0.0033095145653678974,6.594972543635728,97,"kcat_Dense,KM_Dense"
97,1.0,0.000556255,3.3579155462402466,0.00552060302436161,2.4092575156390597,98,"kcat_Dense,KM_Dense"
98,1.0,0.000556255,3.3579155462402466,0.009208920870605873,0.08029000298597429,99,"kcat_Dense,KM_Dense"
99,1.0,0.000556255,3.3579155462402466,0.00025624369352685803,220810.0609447746,92,"kcat_Dense,KM_Dense"
