kcat_Dilute,KM_Dilute,kcat_Dense,KM_Dense,dGo,alpha,kobs_Dilute,kobs_Dense,RSS
0.294,0.000155,0.6018581958168661,0.0016443721569564529,-3.2498,-2.7351,1896.774193548387,366.0109381387469,0.10543829663730056
0.294,0.000155,0.23966557153902102,0.0006629171811555201,-3.2498,-2.7351,1896.774193548387,361.53169408170095,0.06561408237888135
0.294,0.000155,0.3242921654107911,0.0008915203597753552,-3.2498,-2.7351,1896.774193548387,363.75183343261625,0.10928135632063872
0.294,0.000155,0.24778572297699197,0.0006895622134274193,-3.2498,-2.7351,1896.774193548387,359.3377336402917,0.07833109960833828
0.294,0.000155,0.3134987891036143,0.0008565900941145399,-3.2498,-2.7351,1896.774193548387,365.9846071739588,0.09719523883977088
0.294,0.000155,0.32186963050338147,0.0008838083585612777,-3.2498,-2.7351,1896.774193548387,364.1848681170456,0.11949265654300782
0.294,0.000155,0.31584232833770987,0.0008669014401395669,-3.2498,-2.7351,1896.774193548387,364.3347602316369,0.09808054276136804
0.294,0.000155,0.25617179879659346,0.0006960126303005021,-3.2498,-2.7351,1896.774193548387,368.0562501947584,0.09303894143835337
0.294,0.000155,0.24135470917653778,0.0006665019432484653,-3.2498,-2.7351,1896.774193548387,362.12153861127325,0.07287358381430775
0.294,0.000155,0.4078029035032107,0.0011269713191123243,-3.2498,-2.7351,1896.774193548387,361.85739298531814,0.09747169510583355
0.294,0.000155,0.26205087041153496,0.0007161778344976222,-3.2498,-2.7351,1896.774193548387,365.9019558952924,0.09038956293271551
0.294,0.000155,0.3037724119329317,0.000833203602139565,-3.2498,-2.7351,1896.774193548387,364.58365176636454,0.07332100914564843
0.294,0.000155,0.3018235951900923,0.0008277290207302501,-3.2498,-2.7351,1896.774193548387,364.64058602634645,0.055595124586990265
0.294,0.000155,0.32485964652371324,0.0008918644377696738,-3.2498,-2.7351,1896.774193548387,364.2477856120204,0.08996887919215404
0.294,0.000155,0.6045559365180102,0.0016518769583956372,-3.2498,-2.7351,1896.774193548387,365.98121515368604,0.08887789344664626
0.294,0.000155,0.25246288145358675,0.0006999605294694122,-3.2498,-2.7351,1896.774193548387,360.68159678226425,0.0969246838501309
0.294,0.000155,0.3076688690759195,0.0008441081238502735,-3.2498,-2.7351,1896.774193548387,364.4898803633518,0.0713628490882891
0.294,0.000155,0.2066916362669753,0.0005712213733038984,-3.2498,-2.7351,1896.774193548387,361.8415660315501,0.06071114133043146
0.294,0.000155,0.4467643160605268,0.001224271109680708,-3.2498,-2.7351,1896.774193548387,364.9226976997307,0.08401514610670507
0.294,0.000155,0.3276962479320058,0.0009005685563784338,-3.2498,-2.7351,1896.774193548387,363.87707033633365,0.07306584247010342
0.294,0.000155,0.31573774938429033,0.0008693717463096329,-3.2498,-2.7351,1896.774193548387,363.17921616909564,0.07768143692181997
0.294,0.000155,0.19802174111473714,0.0005419400600511493,-3.2498,-2.7351,1896.774193548387,365.39417494998895,0.08818161045358426
0.294,0.000155,0.2867670611694022,0.0007952362602331453,-3.2498,-2.7351,1896.774193548387,360.60611859591086,0.08087746132599351
0.294,0.000155,0.40569959236803044,0.0011217904087946762,-3.2498,-2.7351,1896.774193548387,361.65364687325166,0.06681703576978154
0.294,0.000155,0.2609187950309544,0.0007113124742864629,-3.2498,-2.7351,1896.774193548387,366.8131861355155,0.07525805475059894
